0.25067,4.3753,8.4683,10.352,1.6346,-6.3905,1.5989,-3.5909,-9.7411,-5.2703,0.33802,-6.5209,-2.4614,-0.5275,2.877,4.0357,-9.231,-3.2306,-0.7823,-7.3049,-2.5825,12.197,-7.3417,-2.2202,2.3181,-4.2215,-9.7403,-6.9406,1.5999,-0.93214,10.656,-0.91917,-4.4819,3.2448,3.9066,0.50669,-1.8709,-0.33884,0.085035,-1.9941,1.0702,-0.19228,14.915,-0.047132,2.4536,4.1237,-3.5953,-0.91387,-4.5461,5.4293,-1.2974,0.36019,-0.63709,3.2652,0.30667,0.65921,-4.1849,2.7628,-11.126,-2.8508,-2.6716,1.7174,-3.671,4.1924,2.0321,5.7079,2.5542,0.43122,0.55342,-6.9037,0.70467,0.75069,1.6761,2.273,1.5705,1.0347,2.7919,5.5455,-1.7461,1.346,6.6989,0.4948,1.4063,-0.33048,0.41195
0.24425,1.0066,-0.58102,0.19058,-0.39812,-0.39023,-0.92694,-0.42291,-0.09719,-0.34239,0.25037,-0.62884,0.35869,0.09035,0.51989,0.45968,0.64046,-0.10903,-0.34269,-0.16644,-0.088128,0.12818,-0.16889,0.33852,-0.011883,-0.11417,-0.33164,-0.29239,-0.46267,-0.015752,0.21885,-0.024403,-0.15823,-0.23076,-0.28024,0.21437,-0.045206,-0.086638,-0.010422,0.1319,-0.061895,-0.077891,-0.080926,0.12097,-0.016466,0.010395,-0.3177,-1.4413,0.063398,0.050919,0.24101,0.018967,-0.14143,-0.050179,0.50566,-0.13603,0.36124,0.63614,-0.039778,-0.065329,0.046581,0.10425,0.51043,-0.0094697,0.039306,0.35586,0.03191,0.097536,-0.23016,-0.27283,-0.0056778,-0.063367,0.15402,-0.1053,0.22771,-0.0041261,-0.037324,0.15024,-0.063005,-0.038255,0.25479,0.73886,0.15743,-0.0058266,0.0044826
-0.00067588,0.055439,0.048201,0.041368,-0.054877,0.055767,0.020814,-0.019855,0.061767,-0.062504,-0.0054741,0.017672,-0.0042212,-0.0010564,-0.058348,-0.00042639,-0.0069573,0.016643,0.043112,-0.039101,0.020853,-0.032438,0.0052323,0.00016443,-0.0048897,0.056556,0.046811,-0.048116,-0.014693,0.018224,0.031288,0.0041719,-0.035264,-0.03924,-0.041976,-0.034936,0.017799,-0.013771,-0.01935,-0.012011,0.0063499,-0.0084251,0.069172,-0.028799,0.0023972,0.0080184,0.00027037,0.10729,0.061519,-0.051031,0.003331,-0.05635,-0.025936,0.023641,-0.042494,-0.087319,0.034355,0.024084,-0.025951,0.032047,0.023896,-0.03912,0.030894,-0.0041089,-0.027995,0.027642,-0.021141,0.0075343,0.010661,0.03174,-0.0076493,-0.0018376,0.046713,0.0080583,-0.013214,-0.027534,0.00067217,-0.014396,-0.082799,0.018821,-0.0096934,0.036885,0.0066804,0.031084,-0.0012642
-0.0072192,-0.2713,-0.046849,0.068539,0.019206,-0.064375,-0.16186,0.038678,0.099333,0.071272,-0.0076226,0.08285,-0.044903,0.013734,-0.087265,-0.010297,-0.105,-0.051771,-0.043278,-0.060239,-0.045191,-0.004873,-0.025143,0.039691,0.083994,0.0073771,-0.15957,0.016154,0.007261,-0.018566,-0.034579,-0.0080706,0.052285,-0.014994,-0.10353,-0.056803,-0.027981,0.1317,0.0064314,-0.052749,0.0046441,-0.020322,0.038419,-0.031577,0.0046067,0.048197,0.07667,0.070092,-0.053261,0.034926,0.023555,0.014615,-0.053719,-0.04982,-0.038239,-0.090826,0.0050998,-0.017054,-0.026395,-0.0092687,0.015975,0.012128,-0.049878,-0.0045631,0.0030704,-0.056963,-0.026884,0.0027979,-0.02389,0.0077583,0.0095743,0.0045451,-0.0037363,0.0025512,0.0024563,-0.040138,0.013187,-0.00019504,-0.034112,-0.091311,0.01525,-0.020197,-0.05905,-0.042935,-0.006341
-0.0083221,-0.25724,-0.043791,0.23257,0.023332,-0.013454,-0.20843,0.084162,-0.013627,0.0043757,0.0061171,-0.077218,-0.012389,-0.0034672,0.056968,0.059997,0.11592,0.057228,0.016348,0.04948,0.015317,-0.046838,0.0067202,-0.0377,-0.0112,0.039364,-0.053881,0.025566,0.036122,-0.018743,0.014735,-0.00538,0.01998,0.029763,0.042392,-0.012599,0.056563,0.10661,-0.0065565,-0.0043253,-0.011137,-0.010925,0.12108,-0.017505,0.021841,0.0042042,0.10471,-0.16241,0.0098242,0.020053,-0.036971,0.069234,-0.057687,0.066284,-0.01595,0.064869,-0.031254,-0.0054114,-0.033222,-0.041865,-0.050399,0.05402,-0.032463,0.060305,0.014887,-0.010263,0.014677,-0.0098018,-0.001648,-0.040074,-0.027168,0.0090544,0.022364,0.020337,0.0039814,-0.0076333,-0.022338,0.023378,0.014979,0.025893,-0.024504,0.14206,-0.017594,-0.033994,0.00019824
0.0051893,-0.115,0.25401,0.11329,-0.21119,0.088614,-0.13825,-0.037674,0.054285,-0.071967,-0.036013,-0.057015,-0.13093,0.093892,-0.16898,0.093881,-0.13136,0.086978,-0.034946,-0.069929,-0.018438,0.1073,0.082094,-0.0498,-0.027967,0.01115,-0.11739,-0.019402,-0.05769,0.073592,0.018348,-0.035681,-0.090161,0.029915,0.10878,-0.030475,-0.024155,-0.24041,0.077352,-0.051153,0.045993,0.050752,-0.090532,-0.0028136,0.0076534,-0.0018445,-0.08138,0.27662,0.061187,0.20206,0.019317,-0.1178,0.18121,0.11129,-0.040279,0.12217,-0.035052,-0.043856,-0.084289,-0.010027,-0.03744,-0.011254,-0.051257,0.013325,0.023462,-0.022439,0.063157,0.025632,0.0054662,-0.039187,-0.0072798,0.048606,0.026846,-0.0099498,-0.035061,-0.040689,-0.022409,-0.093402,-0.11398,0.16442,-0.013196,-0.095402,0.0046834,0.080538,-0.0048996
0.022641,0.12333,0.28378,-0.23667,0.014665,0.48097,-0.27347,-0.11425,-0.0076716,0.41833,-0.029315,0.092537,0.040473,0.091508,0.070584,-0.15342,-0.19286,0.095002,0.0099545,-0.042839,-0.039899,0.090589,0.015319,0.074342,0.17037,-0.010812,0.059211,0.093257,-0.040784,0.01218,0.19185,-0.026933,0.060348,-0.0038264,-0.09385,0.070794,0.11804,0.30806,0.0076338,-0.051672,0.032052,-0.042439,0.00075079,-0.056651,0.01663,-0.012697,-0.12197,-0.12922,-0.033475,-0.32014,-0.025984,-0.031491,-0.20345,0.019212,0.21971,-0.127,-0.011341,-0.20717,0.22874,0.067168,0.10427,0.015142,0.16629,0.039985,0.01298,-0.037434,-0.094869,-0.057446,-0.045908,0.0039069,-0.00033229,0.053321,-0.052838,0.10937,0.038528,0.017411,0.086564,0.012733,-0.030449,-0.073947,-0.063794,0.13967,0.025309,-0.015518,0.0032402
0.007849,-0.058482,0.05129,-0.017625,-0.068568,-0.033999,0.22257,-0.087572,-0.038774,0.044567,0.012471,0.019187,0.010867,0.016412,0.071869,-0.00035382,0.054649,-0.018886,0.05069,-0.024053,-0.026978,-0.028521,-0.020514,0.047428,-0.0089632,-0.0064698,-0.083419,-0.041356,0.037813,0.0025318,0.070901,-0.0035617,-0.037143,0.049525,-0.056487,0.053622,0.02511,0.080235,-0.024389,-0.027303,-0.017715,-0.03224,0.075965,0.010992,-0.008571,-0.0018765,0.040978,0.17773,-0.010873,0.027252,-0.021523,0.059986,-0.07563,0.029354,0.070545,-0.036737,-0.10394,-0.12989,0.018563,-0.00088262,-0.022687,-0.036838,0.024223,0.045654,-0.0019153,-0.045627,-0.0076982,-0.00688,0.014697,0.049519,0.0029923,-0.001246,-0.004283,-0.042951,0.0088635,-0.01645,-0.0071177,-0.023887,-0.010091,-0.028746,-0.042751,-0.028978,-0.0044538,-0.020331,-0.0042374
-0.013374,-0.80382,0.056507,-0.14133,0.036834,0.063361,0.13501,0.30987,0.29524,0.29115,-0.047748,-0.085054,0.073854,0.010595,0.037454,-0.055832,-0.009307,-0.020537,0.15674,0.15349,0.10834,-0.013715,0.083463,-0.074001,-0.0214,-0.21359,0.26839,0.16419,-0.039843,0.017313,0.15468,0.013587,0.1169,-0.058501,-0.14797,0.059437,0.17457,0.32057,-0.1712,-0.022069,-0.047298,-0.032056,0.4755,-0.066018,-0.026703,-0.063962,0.16521,-0.10591,0.19251,-0.005199,0.0094284,0.086208,-0.16587,-0.086242,0.13973,-0.22872,-0.063124,-0.068525,0.053296,-0.021892,0.076572,0.099623,0.080014,0.11357,-0.054943,0.066038,-0.064058,0.019343,0.019927,0.045034,0.013426,0.043655,0.034012,0.054168,0.06435,0.022233,0.098369,-0.022382,-0.34311,-0.15921,0.032145,-0.019745,0.018436,-0.010188,0.00057032
0.031387,0.06901,0.015087,0.049771,-0.12585,-0.14406,-0.05824,-0.072715,0.19097,0.042542,0.056023,0.070194,0.028465,0.082741,-0.024391,0.072049,-0.06372,0.057022,0.1603,-0.09729,-0.02274,-0.037367,0.029985,0.056769,-0.049533,0.017278,0.12396,0.07545,-0.0049795,-0.012511,0.014392,-0.014362,-0.011969,-0.014959,-0.055766,0.022625,-0.024648,-0.16671,0.018539,-0.012014,-0.0023176,0.02165,0.015596,0.027524,-0.0051226,-0.013683,0.0017861,0.14191,0.053829,-0.049057,-0.024769,0.018308,0.066653,-0.048159,0.058087,0.097887,-0.0057361,-0.070015,-0.046249,0.018181,0.011235,-0.077409,-0.053174,0.040304,-0.0040144,-0.0044425,0.030838,-0.010837,-0.040407,0.021566,0.010109,0.012318,0.017668,-0.00066541,-0.034958,-0.0077361,-0.02264,-0.0071554,0.082546,-0.015313,0.035397,-0.054798,-0.0043676,0.026924,0.0034
